Episode,Episode Score,Running Average
1,630.0,630.0
2,310.0,470.0
3,930.0,623.3333333333334
4,880.0,687.5
5,160.0,582.0
6,630.0,590.0
7,830.0,624.2857142857143
8,1130.0,687.5
9,1080.0,731.1111111111111
10,880.0,746.0
11,680.0,740.0
12,730.0,739.1666666666666
13,730.0,738.4615384615385
14,430.0,716.4285714285714
15,980.0,734.0
16,780.0,736.875
17,580.0,727.6470588235294
18,730.0,727.7777777777778
19,480.0,714.7368421052631
20,1080.0,733.0
21,1350.0,762.3809523809524
22,380.0,745.0
23,980.0,755.2173913043479
24,1180.0,772.9166666666666
25,630.0,767.2
26,730.0,765.7692307692307
27,580.0,758.8888888888889
28,980.0,766.7857142857143
29,560.0,759.6551724137931
30,1130.0,772.0
31,1080.0,781.9354838709677
32,380.0,769.375
33,980.0,775.7575757575758
34,830.0,777.3529411764706
35,1180.0,788.8571428571429
36,780.0,788.6111111111111
37,980.0,793.7837837837837
38,680.0,790.7894736842105
39,1180.0,800.7692307692307
40,1180.0,810.25
41,380.0,799.7560975609756
42,780.0,799.2857142857143
43,980.0,803.4883720930233
44,980.0,807.5
45,430.0,799.1111111111111
46,830.0,799.7826086956521
47,830.0,800.4255319148937
48,980.0,804.1666666666666
49,980.0,807.7551020408164
50,780.0,807.2
51,1030.0,811.5686274509804
52,1180.0,818.6538461538462
53,980.0,821.6981132075472
54,1030.0,825.5555555555555
55,830.0,825.6363636363636
56,780.0,824.8214285714286
57,780.0,824.0350877192982
58,610.0,820.3448275862069
59,980.0,823.0508474576271
60,1180.0,829.0
61,980.0,831.4754098360655
62,830.0,831.4516129032259
63,580.0,827.4603174603175
64,880.0,828.28125
65,380.0,821.3846153846154
66,530.0,816.969696969697
67,1180.0,822.3880597014926
68,530.0,818.0882352941177
69,630.0,815.3623188405797
70,280.0,807.7142857142857
71,430.0,802.3943661971831
72,780.0,802.0833333333334
73,1180.0,807.2602739726027
74,630.0,804.8648648648649
75,1080.0,808.5333333333333
76,380.0,802.8947368421053
77,1180.0,807.7922077922078
78,680.0,806.1538461538462
79,880.0,807.0886075949367
80,1080.0,810.5
81,1080.0,813.8271604938271
82,280.0,807.3170731707318
83,1080.0,810.6024096385543
84,530.0,807.2619047619048
85,1180.0,811.6470588235294
86,380.0,806.6279069767442
87,980.0,808.6206896551724
88,730.0,807.7272727272727
89,880.0,808.5393258426966
90,1080.0,811.5555555555555
91,730.0,810.6593406593406
92,610.0,808.4782608695652
93,880.0,809.247311827957
94,1280.0,814.2553191489362
95,880.0,814.9473684210526
96,830.0,815.1041666666666
97,580.0,812.680412371134
98,430.0,808.7755102040817
99,280.0,803.4343434343434
100,830.0,803.7
101,830.0,805.7
102,280.0,805.4
103,1130.0,807.4
104,380.0,802.4
105,480.0,805.6
106,1180.0,811.1
107,930.0,812.1
108,210.0,802.9
109,780.0,799.9
110,880.0,799.9
111,980.0,802.9
112,1320.0,808.8
113,830.0,809.8
114,1180.0,817.3
115,580.0,813.3
116,1130.0,816.8
117,1180.0,822.8
118,360.0,819.1
119,430.0,818.6
120,930.0,817.1
121,580.0,809.4
122,980.0,815.4
123,380.0,809.4
124,880.0,806.4
125,1130.0,811.4
126,1030.0,814.4
127,1320.0,821.8
128,630.0,818.3
129,830.0,821.0
130,1080.0,820.5
131,930.0,819.0
132,980.0,825.0
133,1030.0,825.5
134,1030.0,827.5
135,630.0,822.0
136,980.0,824.0
137,980.0,824.0
138,730.0,824.5
139,780.0,820.5
140,580.0,814.5
141,830.0,819.0
142,1030.0,821.5
143,1080.0,822.5
144,730.0,820.0
145,1030.0,826.0
146,930.0,827.0
147,430.0,823.0
148,680.0,820.0
149,780.0,818.0
150,1030.0,820.5
151,310.0,813.3
152,1180.0,813.3
153,880.0,812.3
154,1080.0,812.8
155,1180.0,816.3
156,780.0,816.3
157,780.0,816.3
158,380.0,814.0
159,980.0,814.0
160,480.0,807.0
161,830.0,805.5
162,580.0,803.0
163,380.0,801.0
164,880.0,801.0
165,1080.0,808.0
166,1300.0,815.7
167,580.0,809.7
168,980.0,814.2
169,830.0,816.2
170,880.0,822.2
171,1180.0,829.7
172,780.0,829.7
173,330.0,821.2
174,930.0,824.2
175,830.0,821.7
176,610.0,824.0
177,930.0,821.5
178,1080.0,825.5
179,830.0,825.0
180,1350.0,827.7
181,1030.0,827.2
182,880.0,833.2
183,680.0,829.2
184,630.0,830.2
185,1030.0,828.7
186,480.0,829.7
187,630.0,826.2
188,1180.0,830.7
189,680.0,828.7
190,930.0,827.2
191,680.0,826.7
192,280.0,823.4
193,630.0,820.9
194,1180.0,819.9
195,1180.0,822.9
196,780.0,822.4
197,880.0,825.4
198,1080.0,831.9
199,1180.0,840.9
200,760.0,840.2
201,380.0,835.7
202,1080.0,843.7
203,980.0,842.2
204,1030.0,848.7
205,330.0,847.2
206,460.0,840.0
207,1130.0,842.0
208,230.0,842.2
209,880.0,843.2
210,680.0,841.2
211,780.0,839.2
212,260.0,828.6
213,430.0,824.6
214,180.0,814.6
215,1030.0,819.1
216,480.0,812.6
217,580.0,806.6
218,580.0,808.8
219,180.0,806.3
220,580.0,802.8
221,730.0,804.3
222,930.0,803.8
223,1320.0,813.2
224,1180.0,816.2
225,1030.0,815.2
226,1180.0,816.7
227,730.0,810.8
228,1080.0,815.3
229,730.0,814.3
230,1130.0,814.8
231,980.0,815.3
232,880.0,814.3
233,1080.0,814.8
234,780.0,812.3
235,480.0,810.8
236,880.0,809.8
237,480.0,804.8
238,530.0,802.8
239,980.0,804.8
240,480.0,803.8
241,430.0,799.8
242,730.0,796.8
243,880.0,794.8
244,730.0,794.8
245,1280.0,797.3
246,980.0,797.8
247,980.0,803.3
248,830.0,804.8
249,680.0,803.8
250,880.0,802.3
251,580.0,805.0
252,580.0,799.0
253,410.0,794.3
254,630.0,789.8
255,580.0,783.8
256,630.0,782.3
257,530.0,779.8
258,780.0,783.8
259,380.0,777.8
260,630.0,779.3
261,1030.0,781.3
262,380.0,779.3
263,1180.0,787.3
264,630.0,784.8
265,1620.0,790.2
266,530.0,782.5
267,730.0,784.0
268,560.0,779.8
269,730.0,778.8
270,980.0,779.8
271,1080.0,778.8
272,380.0,774.8
273,680.0,778.3
274,430.0,773.3
275,1080.0,775.8
276,1030.0,780.0
277,260.0,773.3
278,630.0,768.8
279,1030.0,770.8
280,360.0,760.9
281,180.0,752.4
282,680.0,750.4
283,1080.0,754.4
284,1080.0,758.9
285,430.0,752.9
286,430.0,752.4
287,680.0,752.9
288,180.0,742.9
289,1180.0,747.9
290,1030.0,748.9
291,1030.0,752.4
292,680.0,756.4
293,730.0,757.4
294,1180.0,757.4
295,480.0,750.4
296,560.0,748.2
297,680.0,746.2
298,1300.0,748.4
299,1130.0,747.9
300,1080.0,751.1
301,880.0,756.1
302,780.0,753.1
303,780.0,751.1
304,730.0,748.1
305,640.0,751.2
306,280.0,749.4
307,580.0,743.9
308,1080.0,752.4
309,580.0,749.4
310,480.0,747.4
311,230.0,741.9
312,730.0,746.6
313,330.0,745.6
314,830.0,752.1
315,1080.0,752.6
316,330.0,751.1
317,560.0,750.9
318,1080.0,755.9
319,930.0,763.4
320,1080.0,768.4
321,1080.0,771.9
322,1180.0,774.4
323,380.0,765.0
324,780.0,761.0
325,410.0,754.8
326,1180.0,754.8
327,610.0,753.6
328,480.0,747.6
329,680.0,747.1
330,360.0,739.4
331,430.0,733.9
332,1030.0,735.4
333,980.0,734.4
334,860.0,735.2
335,380.0,734.2
336,680.0,732.2
337,780.0,735.2
338,680.0,736.7
339,780.0,734.7
340,580.0,735.7
341,980.0,741.2
342,410.0,738.0
343,510.0,734.3
344,1030.0,737.3
345,1080.0,735.3
346,610.0,731.6
347,410.0,725.9
348,1180.0,729.4
349,530.0,727.9
350,680.0,725.9
351,930.0,729.4
352,1030.0,733.9
353,780.0,737.6
354,1080.0,742.1
355,680.0,743.1
356,760.0,744.4
357,830.0,747.4
358,980.0,749.4
359,980.0,755.4
360,1080.0,759.9
361,780.0,757.4
362,430.0,757.9
363,260.0,748.7
364,930.0,751.7
365,480.0,740.3
366,880.0,743.8
367,1080.0,747.3
368,980.0,751.5
369,1080.0,755.0
370,580.0,751.0
371,730.0,747.5
372,1080.0,754.5
373,980.0,757.5
374,460.0,757.8
375,310.0,750.1
376,680.0,746.6
377,630.0,750.3
378,380.0,747.8
379,580.0,743.3
380,730.0,747.0
381,980.0,755.0
382,930.0,757.5
383,680.0,753.5
384,380.0,746.5
385,410.0,746.3
386,480.0,746.8
387,630.0,746.3
388,1280.0,757.3
389,1030.0,755.8
390,480.0,750.3
391,530.0,745.3
392,830.0,746.8
393,480.0,744.3
394,1080.0,743.3
395,1130.0,749.8
396,780.0,752.0
397,1130.0,756.5
398,1180.0,755.3
399,930.0,753.3
400,480.0,747.3
401,780.0,746.3
402,830.0,746.8
403,480.0,743.8
404,510.0,741.6
405,530.0,740.5
406,530.0,743.0
407,310.0,740.3
408,580.0,735.3
409,1080.0,740.3
410,480.0,740.3
411,730.0,745.3
412,630.0,744.3
413,430.0,745.3
414,530.0,742.3
415,560.0,737.1
416,680.0,740.6
417,780.0,742.8
418,830.0,740.3
419,680.0,737.8
420,580.0,732.8
421,780.0,729.8
422,290.0,720.9
423,680.0,723.9
424,630.0,722.4
425,230.0,720.6
426,480.0,713.6
427,630.0,713.8
428,980.0,718.8
429,780.0,719.8
430,980.0,726.0
431,480.0,726.5
432,580.0,722.0
433,480.0,717.0
434,290.0,711.3
435,480.0,712.3
436,780.0,713.3
437,980.0,715.3
438,480.0,713.3
439,680.0,712.3
440,930.0,715.8
441,430.0,710.3
442,580.0,712.0
443,310.0,710.0
444,680.0,706.5
445,380.0,699.5
446,530.0,698.7
447,1030.0,704.9
448,980.0,702.9
449,360.0,701.2
450,780.0,702.2
451,280.0,695.7
452,1080.0,696.2
453,630.0,694.7
454,460.0,688.5
455,530.0,687.0
456,880.0,688.2
457,780.0,687.7
458,710.0,685.0
459,310.0,678.3
460,630.0,673.8
461,680.0,672.8
462,680.0,675.3
463,630.0,679.0
464,410.0,673.8
465,230.0,671.3
466,680.0,669.3
467,110.0,659.6
468,410.0,653.9
469,630.0,649.4
470,360.0,647.2
471,860.0,648.5
472,480.0,642.5
473,1180.0,644.5
474,780.0,647.7
475,930.0,653.9
476,260.0,649.7
477,230.0,645.7
478,280.0,644.7
479,380.0,642.7
480,980.0,645.2
481,830.0,643.7
482,630.0,640.7
483,530.0,639.2
484,380.0,639.2
485,830.0,643.4
486,1280.0,651.4
487,980.0,654.9
488,330.0,645.4
489,360.0,638.7
490,660.0,640.5
491,480.0,640.0
492,680.0,638.5
493,630.0,640.0
494,830.0,637.5
495,330.0,629.5
496,460.0,626.3
497,730.0,622.3
498,630.0,616.8
499,380.0,611.3
500,1080.0,617.3
501,430.0,613.8
502,430.0,609.8
503,480.0,609.8
504,730.0,612.0
505,480.0,611.5
506,680.0,613.0
507,930.0,619.2
508,880.0,622.2
509,480.0,616.2
510,680.0,618.2
511,530.0,616.2
512,380.0,613.7
513,1030.0,619.7
514,280.0,617.2
515,730.0,618.9
516,480.0,616.9
517,310.0,612.2
518,580.0,609.7
519,580.0,608.7
520,480.0,607.7
521,730.0,607.2
522,630.0,610.6
523,380.0,607.6
524,480.0,606.1
525,410.0,607.9
526,1080.0,613.9
527,1130.0,618.9
528,830.0,617.4
529,480.0,614.4
530,610.0,610.7
531,880.0,614.7
532,630.0,615.2
533,580.0,616.2
534,730.0,620.6
535,880.0,624.6
536,630.0,623.1
537,480.0,618.1
538,580.0,619.1
539,110.0,613.4
540,730.0,611.4
541,1300.0,620.1
542,680.0,621.1
543,310.0,621.1
544,530.0,619.6
545,980.0,625.6
546,780.0,628.1
547,780.0,625.6
548,530.0,621.1
549,1030.0,627.8
550,680.0,626.8
551,190.0,625.9
552,1080.0,625.9
553,1180.0,631.4
554,580.0,632.6
555,1080.0,638.1
556,730.0,636.6
557,1080.0,639.6
558,530.0,637.8
559,780.0,642.5
560,630.0,642.5
561,930.0,645.0
562,830.0,646.5
563,630.0,646.5
564,630.0,648.7
565,430.0,650.7
566,180.0,645.7
567,230.0,646.9
568,160.0,644.4
569,160.0,639.7
570,1080.0,646.9
571,480.0,643.1
572,380.0,642.1
573,130.0,631.6
574,830.0,632.1
575,660.0,629.4
576,530.0,632.1
577,880.0,638.6
578,230.0,638.1
579,280.0,637.1
580,380.0,631.1
581,530.0,628.1
582,1080.0,632.6
583,260.0,629.9
584,330.0,629.4
585,230.0,623.4
586,780.0,618.4
587,360.0,612.2
588,1180.0,620.7
589,310.0,620.2
590,780.0,621.4
591,380.0,620.4
592,160.0,615.2
593,280.0,611.7
594,280.0,606.2
595,410.0,607.0
596,530.0,607.7
597,460.0,605.0
598,430.0,603.0
599,530.0,604.5
600,1080.0,604.5
601,730.0,607.5
602,730.0,610.5
603,880.0,614.5
604,630.0,613.5
605,430.0,613.0
606,880.0,615.0
607,360.0,609.3
608,980.0,610.3
609,880.0,614.3
610,880.0,616.3
611,260.0,613.6
612,530.0,615.1
613,880.0,613.6
614,580.0,616.6
615,280.0,612.1
616,430.0,611.6
617,780.0,616.3
618,210.0,612.6
619,780.0,614.6
620,730.0,617.1
621,310.0,612.9
622,880.0,615.4
623,280.0,614.4
624,730.0,616.9
625,1180.0,624.6
626,580.0,619.6
627,630.0,614.6
628,680.0,613.1
629,680.0,615.1
630,730.0,616.3
631,410.0,611.6
632,480.0,610.1
633,830.0,612.6
634,680.0,612.1
635,780.0,611.1
636,580.0,610.6
637,430.0,610.1
638,830.0,612.6
639,630.0,617.8
640,530.0,615.8
641,830.0,611.1
642,830.0,612.6
643,460.0,614.1
644,880.0,617.6
645,380.0,611.6
646,1180.0,615.6
647,410.0,611.9
648,830.0,614.9
649,930.0,613.9
650,480.0,611.9
651,880.0,618.8
652,230.0,610.3
653,1030.0,608.8
654,430.0,607.3
655,530.0,601.8
656,380.0,598.3
657,360.0,591.1
658,680.0,592.6
659,480.0,589.6
660,1080.0,594.1
661,480.0,589.6
662,1080.0,592.1
663,480.0,590.6
664,980.0,594.1
665,880.0,598.6
666,730.0,604.1
667,360.0,605.4
668,410.0,607.9
669,360.0,609.9
670,980.0,608.9
671,630.0,610.4
672,930.0,615.9
673,240.0,617.0
674,580.0,614.5
675,380.0,611.7
676,1030.0,616.7
677,580.0,613.7
678,930.0,620.7
679,260.0,620.5
680,130.0,618.0
681,360.0,616.3
682,980.0,615.3
683,780.0,620.5
684,530.0,622.5
685,290.0,623.1
686,360.0,618.9
687,730.0,622.6
688,410.0,614.9
689,730.0,619.1
690,330.0,614.6
691,1180.0,622.6
692,1080.0,631.8
693,230.0,631.3
694,730.0,635.8
695,380.0,635.5
696,980.0,640.0
697,680.0,642.2
698,480.0,642.7
699,780.0,645.2
700,430.0,638.7
701,680.0,638.2
702,180.0,632.7
703,580.0,629.7
704,730.0,630.7
705,380.0,630.2
706,480.0,626.2
707,780.0,630.4
708,380.0,624.4
709,630.0,621.9
710,580.0,618.9
711,580.0,622.1
712,480.0,621.6
713,330.0,616.1
714,680.0,617.1
715,980.0,624.1
716,560.0,625.4
717,580.0,623.4
718,480.0,626.1
719,430.0,622.6
720,710.0,622.4
721,310.0,622.4
722,160.0,615.2
723,160.0,614.0
724,280.0,609.5
725,430.0,602.0
726,830.0,604.5
727,230.0,600.5
728,630.0,600.0
729,260.0,595.8
730,760.0,596.1
731,360.0,595.6
732,580.0,596.6
733,980.0,598.1
734,830.0,599.6
735,430.0,596.1
736,310.0,593.4
737,680.0,595.9
738,480.0,592.4
739,730.0,593.4
740,880.0,596.9
741,360.0,592.2
742,380.0,587.7
743,730.0,590.4
744,180.0,583.4
745,830.0,587.9
746,980.0,585.9
747,830.0,590.1
748,580.0,587.6
749,680.0,585.1
750,330.0,583.6
751,460.0,579.4
752,380.0,580.9
753,630.0,576.9
754,330.0,575.9
755,1130.0,581.9
756,230.0,580.4
757,310.0,579.9
758,430.0,577.4
759,280.0,575.4
760,730.0,571.9
761,260.0,569.7
762,330.0,562.2
763,130.0,558.7
764,410.0,553.0
765,530.0,549.5
766,430.0,546.5
767,480.0,547.7
768,380.0,547.4
769,310.0,546.9
770,360.0,540.7
771,1180.0,546.2
772,260.0,539.5
773,430.0,541.4
774,930.0,544.9
775,980.0,550.9
776,360.0,544.2
777,830.0,546.7
778,430.0,541.7
779,480.0,543.9
780,280.0,545.4
781,530.0,547.1
782,1300.0,550.3
783,360.0,546.1
784,210.0,542.9
785,580.0,545.8
786,330.0,545.5
787,490.0,543.1
788,380.0,542.8
789,530.0,540.8
790,430.0,541.8
791,610.0,536.1
792,330.0,528.6
793,410.0,530.4
794,430.0,527.4
795,830.0,531.9
796,380.0,525.9
797,460.0,523.7
798,430.0,523.2
799,230.0,517.7
800,1080.0,524.2
801,480.0,522.2
802,680.0,527.2
803,580.0,527.2
804,430.0,524.2
805,880.0,529.2
806,530.0,529.7
807,610.0,528.0
808,410.0,528.3
809,480.0,526.8
810,630.0,527.3
811,630.0,527.8
812,780.0,530.8
813,140.0,528.9
814,260.0,524.7
815,830.0,523.2
816,430.0,521.9
817,430.0,520.4
818,730.0,522.9
819,630.0,524.9
820,320.0,521.0
821,1080.0,528.7
822,460.0,531.7
823,980.0,539.9
824,310.0,540.2
825,680.0,542.7
826,980.0,544.2
827,930.0,551.2
828,630.0,551.2
829,310.0,551.7
830,430.0,548.4
831,380.0,548.6
832,1080.0,553.6
833,160.0,545.4
834,290.0,540.0
835,710.0,542.8
836,160.0,541.3
837,480.0,539.3
838,530.0,539.8
839,480.0,537.3
840,730.0,535.8
841,730.0,539.5
842,410.0,539.8
843,160.0,534.1
844,630.0,538.6
845,130.0,531.6
846,380.0,525.6
847,980.0,527.1
848,260.0,523.9
849,430.0,521.4
850,330.0,521.4
851,630.0,523.1
852,1030.0,529.6
853,480.0,528.1
854,480.0,529.6
855,530.0,523.6
856,680.0,528.1
857,480.0,529.8
858,780.0,533.3
859,580.0,536.3
860,480.0,533.8
861,580.0,537.0
862,410.0,537.8
863,560.0,542.1
864,130.0,539.3
865,330.0,537.3
866,410.0,537.1
867,530.0,537.6
868,380.0,537.6
869,230.0,536.8
870,680.0,540.0
871,280.0,531.0
872,380.0,532.2
873,230.0,530.2
874,330.0,524.2
875,330.0,517.7
876,330.0,517.4
877,680.0,515.9
878,330.0,514.9
879,210.0,512.2
880,580.0,515.2
881,530.0,515.2
882,460.0,506.8
883,830.0,511.5
884,330.0,512.7
885,630.0,513.2
886,460.0,514.5
887,180.0,511.4
888,280.0,510.4
889,430.0,509.4
890,160.0,506.7
891,680.0,507.4
892,410.0,508.2
893,510.0,509.2
894,480.0,509.7
895,560.0,507.0
896,830.0,511.5
897,480.0,511.7
898,480.0,512.2
899,380.0,513.7
900,630.0,509.2
901,290.0,507.3
902,580.0,506.3
903,530.0,505.8
904,730.0,508.8
905,780.0,507.8
906,380.0,506.3
907,530.0,505.5
908,380.0,505.2
909,680.0,507.2
910,530.0,506.2
911,610.0,506.0
912,330.0,501.5
913,530.0,505.4
914,260.0,505.4
915,530.0,502.4
916,630.0,504.4
917,680.0,506.9
918,230.0,501.9
919,680.0,502.4
920,360.0,502.8
921,280.0,494.8
922,210.0,492.3
923,530.0,487.8
924,630.0,491.0
925,480.0,489.0
926,380.0,483.0
927,580.0,479.5
928,630.0,479.5
929,330.0,479.7
930,380.0,479.2
931,710.0,482.5
932,460.0,476.3
933,330.0,478.0
934,330.0,478.4
935,530.0,476.6
936,280.0,477.8
937,280.0,475.8
938,280.0,473.3
939,630.0,474.8
940,230.0,469.8
941,880.0,471.3
942,410.0,471.3
943,1080.0,480.5
944,980.0,484.0
945,760.0,490.3
946,130.0,487.8
947,430.0,482.3
948,340.0,483.1
949,330.0,482.1
950,430.0,483.1
951,260.0,479.4
952,230.0,471.4
953,380.0,470.4
954,180.0,467.4
955,580.0,467.9
956,430.0,465.4
957,380.0,464.4
958,780.0,464.4
959,280.0,461.4
960,880.0,465.4
961,190.0,461.5
962,530.0,462.7
963,430.0,461.4
964,410.0,464.2
965,730.0,468.2
966,280.0,466.9
967,380.0,465.4
968,190.0,463.5
969,330.0,464.5
970,980.0,467.5
971,330.0,468.0
972,210.0,466.3
973,530.0,469.3
974,1180.0,477.8
975,360.0,478.1
976,780.0,482.6
977,680.0,482.6
978,430.0,483.6
979,530.0,486.8
980,310.0,484.1
981,580.0,484.6
982,780.0,487.8
983,310.0,482.6
984,730.0,486.6
985,380.0,484.1
986,560.0,485.1
987,780.0,491.1
988,230.0,490.6
989,360.0,489.9
990,680.0,495.1
991,310.0,491.4
992,360.0,490.9
993,630.0,492.1
994,560.0,492.9
995,1130.0,498.6
996,410.0,494.4
997,830.0,497.9
998,480.0,497.9
999,160.0,495.7
